Time(t)	 Analytic	 RK-4 
31.340000	 1524.597800	 1524.597800
31.350000	 1525.161250	 1525.161250
31.360000	 1525.724800	 1525.724800
31.370000	 1526.288450	 1526.288450
31.380000	 1526.852200	 1526.852200
31.390000	 1527.416050	 1527.416050
31.400000	 1527.980000	 1527.980000
31.410000	 1528.544050	 1528.544050
31.420000	 1529.108200	 1529.108200
31.430000	 1529.672450	 1529.672450
31.440000	 1530.236800	 1530.236800
31.450000	 1530.801250	 1530.801250
31.460000	 1531.365800	 1531.365800
31.470000	 1531.930450	 1531.930450
31.480000	 1532.495200	 1532.495200
31.490000	 1533.060050	 1533.060050
31.500000	 1533.625000	 1533.625000
31.510000	 1534.190050	 1534.190050
31.520000	 1534.755200	 1534.755200
31.530000	 1535.320450	 1535.320450
31.540000	 1535.885800	 1535.885800
31.550000	 1536.451250	 1536.451250
31.560000	 1537.016800	 1537.016800
31.570000	 1537.582450	 1537.582450
31.580000	 1538.148200	 1538.148200
31.590000	 1538.714050	 1538.714050
31.600000	 1539.280000	 1539.280000
31.610000	 1539.846050	 1539.846050
31.620000	 1540.412200	 1540.412200
31.630000	 1540.978450	 1540.978450
31.640000	 1541.544800	 1541.544800
31.650000	 1542.111250	 1542.111250
31.660000	 1542.677800	 1542.677800
31.670000	 1543.244450	 1543.244450
31.680000	 1543.811200	 1543.811200
31.690000	 1544.378050	 1544.378050
31.700000	 1544.945000	 1544.945000
31.710000	 1545.512050	 1545.512050
31.720000	 1546.079200	 1546.079200
31.730000	 1546.646450	 1546.646450
31.740000	 1547.213800	 1547.213800
31.750000	 1547.781250	 1547.781250
31.760000	 1548.348800	 1548.348800
31.770000	 1548.916450	 1548.916450
31.780000	 1549.484200	 1549.484200
31.790000	 1550.052050	 1550.052050
31.800000	 1550.620000	 1550.620000
31.810000	 1551.188050	 1551.188050
31.820000	 1551.756200	 1551.756200
31.830000	 1552.324450	 1552.324450
31.840000	 1552.892800	 1552.892800
31.850000	 1553.461250	 1553.461250
31.860000	 1554.029800	 1554.029800
31.870000	 1554.598450	 1554.598450
31.880000	 1555.167200	 1555.167200
31.890000	 1555.736050	 1555.736050
31.900000	 1556.305000	 1556.305000
31.910000	 1556.874050	 1556.874050
31.920000	 1557.443200	 1557.443200
31.930000	 1558.012450	 1558.012450
31.940000	 1558.581800	 1558.581800
31.950000	 1559.151250	 1559.151250
31.960000	 1559.720800	 1559.720800
31.970000	 1560.290450	 1560.290450
31.980000	 1560.860200	 1560.860200
31.990000	 1561.430050	 1561.430050
32.000000	 1562.000000	 1562.000000
32.010000	 1562.570050	 1562.570050
32.020000	 1563.140200	 1563.140200
32.030000	 1563.710450	 1563.710450
32.040000	 1564.280800	 1564.280800
32.050000	 1564.851250	 1564.851250
32.060000	 1565.421800	 1565.421800
32.070000	 1565.992450	 1565.992450
32.080000	 1566.563200	 1566.563200
32.090000	 1567.134050	 1567.134050
32.100000	 1567.705000	 1567.705000
32.110000	 1568.276050	 1568.276050
32.120000	 1568.847200	 1568.847200
32.130000	 1569.418450	 1569.418450
32.140000	 1569.989800	 1569.989800
32.150000	 1570.561250	 1570.561250
32.160000	 1571.132800	 1571.132800
32.170000	 1571.704450	 1571.704450
32.180000	 1572.276200	 1572.276200
32.190000	 1572.848050	 1572.848050
32.200000	 1573.420000	 1573.420000
32.210000	 1573.992050	 1573.992050
32.220000	 1574.564200	 1574.564200
32.230000	 1575.136450	 1575.136450
32.240000	 1575.708800	 1575.708800
32.250000	 1576.281250	 1576.281250
32.260000	 1576.853800	 1576.853800
32.270000	 1577.426450	 1577.426450
32.280000	 1577.999200	 1577.999200
32.290000	 1578.572050	 1578.572050
32.300000	 1579.145000	 1579.145000
32.310000	 1579.718050	 1579.718050
32.320000	 1580.291200	 1580.291200
32.330000	 1580.864450	 1580.864450
32.340000	 1581.437800	 1581.437800
32.350000	 1582.011250	 1582.011250
32.360000	 1582.584800	 1582.584800
32.370000	 1583.158450	 1583.158450
32.380000	 1583.732200	 1583.732200
32.390000	 1584.306050	 1584.306050
32.400000	 1584.880000	 1584.880000
32.410000	 1585.454050	 1585.454050
32.420000	 1586.028200	 1586.028200
32.430000	 1586.602450	 1586.602450
32.440000	 1587.176800	 1587.176800
32.450000	 1587.751250	 1587.751250
32.460000	 1588.325800	 1588.325800
32.470000	 1588.900450	 1588.900450
32.480000	 1589.475200	 1589.475200
32.490000	 1590.050050	 1590.050050
32.500000	 1590.625000	 1590.625000
32.510000	 1591.200050	 1591.200050
32.520000	 1591.775200	 1591.775200
32.530000	 1592.350450	 1592.350450
32.540000	 1592.925800	 1592.925800
32.550000	 1593.501250	 1593.501250
32.560000	 1594.076800	 1594.076800
32.570000	 1594.652450	 1594.652450
32.580000	 1595.228200	 1595.228200
32.590000	 1595.804050	 1595.804050
32.600000	 1596.380000	 1596.380000
32.610000	 1596.956050	 1596.956050
32.620000	 1597.532200	 1597.532200
32.630000	 1598.108450	 1598.108450
32.640000	 1598.684800	 1598.684800
32.650000	 1599.261250	 1599.261250
32.660000	 1599.837800	 1599.837800
32.670000	 1600.414450	 1600.414450
32.680000	 1600.991200	 1600.991200
32.690000	 1601.568050	 1601.568050
32.700000	 1602.145000	 1602.145000
32.710000	 1602.722050	 1602.722050
32.720000	 1603.299200	 1603.299200
32.730000	 1603.876450	 1603.876450
32.740000	 1604.453800	 1604.453800
32.750000	 1605.031250	 1605.031250
32.760000	 1605.608800	 1605.608800
32.770000	 1606.186450	 1606.186450
32.780000	 1606.764200	 1606.764200
32.790000	 1607.342050	 1607.342050
32.800000	 1607.920000	 1607.920000
32.810000	 1608.498050	 1608.498050
32.820000	 1609.076200	 1609.076200
32.830000	 1609.654450	 1609.654450
32.840000	 1610.232800	 1610.232800
32.850000	 1610.811250	 1610.811250
32.860000	 1611.389800	 1611.389800
32.870000	 1611.968450	 1611.968450
32.880000	 1612.547200	 1612.547200
32.890000	 1613.126050	 1613.126050
32.900000	 1613.705000	 1613.705000
32.910000	 1614.284050	 1614.284050
32.920000	 1614.863200	 1614.863200
32.930000	 1615.442450	 1615.442450
32.940000	 1616.021800	 1616.021800
32.950000	 1616.601250	 1616.601250
32.960000	 1617.180800	 1617.180800
32.970000	 1617.760450	 1617.760450
32.980000	 1618.340200	 1618.340200
32.990000	 1618.920050	 1618.920050
33.000000	 1619.500000	 1619.500000
33.010000	 1620.080050	 1620.080050
33.020000	 1620.660200	 1620.660200
33.030000	 1621.240450	 1621.240450
33.040000	 1621.820800	 1621.820800
33.050000	 1622.401250	 1622.401250
33.060000	 1622.981800	 1622.981800
33.070000	 1623.562450	 1623.562450
33.080000	 1624.143200	 1624.143200
33.090000	 1624.724050	 1624.724050
33.100000	 1625.305000	 1625.305000
33.110000	 1625.886050	 1625.886050
33.120000	 1626.467200	 1626.467200
33.130000	 1627.048450	 1627.048450
33.140000	 1627.629800	 1627.629800
33.150000	 1628.211250	 1628.211250
33.160000	 1628.792800	 1628.792800
33.170000	 1629.374450	 1629.374450
33.180000	 1629.956200	 1629.956200
33.190000	 1630.538050	 1630.538050
33.200000	 1631.120000	 1631.120000
33.210000	 1631.702050	 1631.702050
33.220000	 1632.284200	 1632.284200
33.230000	 1632.866450	 1632.866450
33.240000	 1633.448800	 1633.448800
33.250000	 1634.031250	 1634.031250
33.260000	 1634.613800	 1634.613800
33.270000	 1635.196450	 1635.196450
33.280000	 1635.779200	 1635.779200
33.290000	 1636.362050	 1636.362050
33.300000	 1636.945000	 1636.945000
33.310000	 1637.528050	 1637.528050
33.320000	 1638.111200	 1638.111200
33.330000	 1638.694450	 1638.694450
33.340000	 1639.277800	 1639.277800
33.350000	 1639.861250	 1639.861250
33.360000	 1640.444800	 1640.444800
33.370000	 1641.028450	 1641.028450
33.380000	 1641.612200	 1641.612200
33.390000	 1642.196050	 1642.196050
33.400000	 1642.780000	 1642.780000
33.410000	 1643.364050	 1643.364050
33.420000	 1643.948200	 1643.948200
33.430000	 1644.532450	 1644.532450
33.440000	 1645.116800	 1645.116800
33.450000	 1645.701250	 1645.701250
33.460000	 1646.285800	 1646.285800
33.470000	 1646.870450	 1646.870450
33.480000	 1647.455200	 1647.455200
33.490000	 1648.040050	 1648.040050
33.500000	 1648.625000	 1648.625000
33.510000	 1649.210050	 1649.210050
33.520000	 1649.795200	 1649.795200
33.530000	 1650.380450	 1650.380450
33.540000	 1650.965800	 1650.965800
33.550000	 1651.551250	 1651.551250
33.560000	 1652.136800	 1652.136800
33.570000	 1652.722450	 1652.722450
33.580000	 1653.308200	 1653.308200
33.590000	 1653.894050	 1653.894050
33.600000	 1654.480000	 1654.480000
33.610000	 1655.066050	 1655.066050
33.620000	 1655.652200	 1655.652200
33.630000	 1656.238450	 1656.238450
33.640000	 1656.824800	 1656.824800
33.650000	 1657.411250	 1657.411250
33.660000	 1657.997800	 1657.997800
33.670000	 1658.584450	 1658.584450
33.680000	 1659.171200	 1659.171200
33.690000	 1659.758050	 1659.758050
33.700000	 1660.345000	 1660.345000
33.710000	 1660.932050	 1660.932050
33.720000	 1661.519200	 1661.519200
33.730000	 1662.106450	 1662.106450
33.740000	 1662.693800	 1662.693800
33.750000	 1663.281250	 1663.281250
33.760000	 1663.868800	 1663.868800
33.770000	 1664.456450	 1664.456450
33.780000	 1665.044200	 1665.044200
33.790000	 1665.632050	 1665.632050
33.800000	 1666.220000	 1666.220000
33.810000	 1666.808050	 1666.808050
33.820000	 1667.396200	 1667.396200
33.830000	 1667.984450	 1667.984450
33.840000	 1668.572800	 1668.572800
33.850000	 1669.161250	 1669.161250
33.860000	 1669.749800	 1669.749800
33.870000	 1670.338450	 1670.338450
33.880000	 1670.927200	 1670.927200
33.890000	 1671.516050	 1671.516050
33.900000	 1672.105000	 1672.105000
33.910000	 1672.694050	 1672.694050
33.920000	 1673.283200	 1673.283200
33.930000	 1673.872450	 1673.872450
33.940000	 1674.461800	 1674.461800
33.950000	 1675.051250	 1675.051250
33.960000	 1675.640800	 1675.640800
33.970000	 1676.230450	 1676.230450
33.980000	 1676.820200	 1676.820200
33.990000	 1677.410050	 1677.410050
34.000000	 1678.000000	 1678.000000
34.010000	 1678.590050	 1678.590050
34.020000	 1679.180200	 1679.180200
34.030000	 1679.770450	 1679.770450
34.040000	 1680.360800	 1680.360800
34.050000	 1680.951250	 1680.951250
34.060000	 1681.541800	 1681.541800
34.070000	 1682.132450	 1682.132450
34.080000	 1682.723200	 1682.723200
34.090000	 1683.314050	 1683.314050
34.100000	 1683.905000	 1683.905000
34.110000	 1684.496050	 1684.496050
34.120000	 1685.087200	 1685.087200
34.130000	 1685.678450	 1685.678450
34.140000	 1686.269800	 1686.269800
34.150000	 1686.861250	 1686.861250
34.160000	 1687.452800	 1687.452800
34.170000	 1688.044450	 1688.044450
34.180000	 1688.636200	 1688.636200
34.190000	 1689.228050	 1689.228050
34.200000	 1689.820000	 1689.820000
34.210000	 1690.412050	 1690.412050
34.220000	 1691.004200	 1691.004200
34.230000	 1691.596450	 1691.596450
34.240000	 1692.188800	 1692.188800
34.250000	 1692.781250	 1692.781250
34.260000	 1693.373800	 1693.373800
34.270000	 1693.966450	 1693.966450
34.280000	 1694.559200	 1694.559200
34.290000	 1695.152050	 1695.152050
34.300000	 1695.745000	 1695.745000
34.310000	 1696.338050	 1696.338050
34.320000	 1696.931200	 1696.931200
34.330000	 1697.524450	 1697.524450
34.340000	 1698.117800	 1698.117800
34.350000	 1698.711250	 1698.711250
34.360000	 1699.304800	 1699.304800
34.370000	 1699.898450	 1699.898450
34.380000	 1700.492200	 1700.492200
34.390000	 1701.086050	 1701.086050
34.400000	 1701.680000	 1701.680000
34.410000	 1702.274050	 1702.274050
34.420000	 1702.868200	 1702.868200
34.430000	 1703.462450	 1703.462450
34.440000	 1704.056800	 1704.056800
34.450000	 1704.651250	 1704.651250
34.460000	 1705.245800	 1705.245800
34.470000	 1705.840450	 1705.840450
34.480000	 1706.435200	 1706.435200
34.490000	 1707.030050	 1707.030050
34.500000	 1707.625000	 1707.625000
34.510000	 1708.220050	 1708.220050
34.520000	 1708.815200	 1708.815200
34.530000	 1709.410450	 1709.410450
34.540000	 1710.005800	 1710.005800
34.550000	 1710.601250	 1710.601250
34.560000	 1711.196800	 1711.196800
34.570000	 1711.792450	 1711.792450
34.580000	 1712.388200	 1712.388200
34.590000	 1712.984050	 1712.984050
34.600000	 1713.580000	 1713.580000
34.610000	 1714.176050	 1714.176050
34.620000	 1714.772200	 1714.772200
34.630000	 1715.368450	 1715.368450
34.640000	 1715.964800	 1715.964800
34.650000	 1716.561250	 1716.561250
34.660000	 1717.157800	 1717.157800
34.670000	 1717.754450	 1717.754450
34.680000	 1718.351200	 1718.351200
34.690000	 1718.948050	 1718.948050
34.700000	 1719.545000	 1719.545000
34.710000	 1720.142050	 1720.142050
34.720000	 1720.739200	 1720.739200
34.730000	 1721.336450	 1721.336450
34.740000	 1721.933800	 1721.933800
34.750000	 1722.531250	 1722.531250
34.760000	 1723.128800	 1723.128800
34.770000	 1723.726450	 1723.726450
34.780000	 1724.324200	 1724.324200
34.790000	 1724.922050	 1724.922050
34.800000	 1725.520000	 1725.520000
34.810000	 1726.118050	 1726.118050
34.820000	 1726.716200	 1726.716200
34.830000	 1727.314450	 1727.314450
34.840000	 1727.912800	 1727.912800
34.850000	 1728.511250	 1728.511250
34.860000	 1729.109800	 1729.109800
34.870000	 1729.708450	 1729.708450
34.880000	 1730.307200	 1730.307200
34.890000	 1730.906050	 1730.906050
34.900000	 1731.505000	 1731.505000
34.910000	 1732.104050	 1732.104050
34.920000	 1732.703200	 1732.703200
34.930000	 1733.302450	 1733.302450
34.940000	 1733.901800	 1733.901800
34.950000	 1734.501250	 1734.501250
34.960000	 1735.100800	 1735.100800
34.970000	 1735.700450	 1735.700450
34.980000	 1736.300200	 1736.300200
34.990000	 1736.900050	 1736.900050
35.000000	 1737.500000	 1737.500000
35.010000	 1738.100050	 1738.100050
35.020000	 1738.700200	 1738.700200
35.030000	 1739.300450	 1739.300450
35.040000	 1739.900800	 1739.900800
35.050000	 1740.501250	 1740.501250
35.060000	 1741.101800	 1741.101800
35.070000	 1741.702450	 1741.702450
35.080000	 1742.303200	 1742.303200
35.090000	 1742.904050	 1742.904050
35.100000	 1743.505000	 1743.505000
35.110000	 1744.106050	 1744.106050
35.120000	 1744.707200	 1744.707200
35.130000	 1745.308450	 1745.308450
35.140000	 1745.909800	 1745.909800
35.150000	 1746.511250	 1746.511250
35.160000	 1747.112800	 1747.112800
35.170000	 1747.714450	 1747.714450
35.180000	 1748.316200	 1748.316200
35.190000	 1748.918050	 1748.918050
35.200000	 1749.520000	 1749.520000
35.210000	 1750.122050	 1750.122050
35.220000	 1750.724200	 1750.724200
35.230000	 1751.326450	 1751.326450
35.240000	 1751.928800	 1751.928800
35.250000	 1752.531250	 1752.531250
35.260000	 1753.133800	 1753.133800
35.270000	 1753.736450	 1753.736450
35.280000	 1754.339200	 1754.339200
35.290000	 1754.942050	 1754.942050
35.300000	 1755.545000	 1755.545000
35.310000	 1756.148050	 1756.148050
35.320000	 1756.751200	 1756.751200
35.330000	 1757.354450	 1757.354450
35.340000	 1757.957800	 1757.957800
35.350000	 1758.561250	 1758.561250
35.360000	 1759.164800	 1759.164800
35.370000	 1759.768450	 1759.768450
35.380000	 1760.372200	 1760.372200
35.390000	 1760.976050	 1760.976050
35.400000	 1761.580000	 1761.580000
35.410000	 1762.184050	 1762.184050
35.420000	 1762.788200	 1762.788200
35.430000	 1763.392450	 1763.392450
35.440000	 1763.996800	 1763.996800
35.450000	 1764.601250	 1764.601250
35.460000	 1765.205800	 1765.205800
35.470000	 1765.810450	 1765.810450
35.480000	 1766.415200	 1766.415200
35.490000	 1767.020050	 1767.020050
35.500000	 1767.625000	 1767.625000
35.510000	 1768.230050	 1768.230050
35.520000	 1768.835200	 1768.835200
35.530000	 1769.440450	 1769.440450
35.540000	 1770.045800	 1770.045800
35.550000	 1770.651250	 1770.651250
35.560000	 1771.256800	 1771.256800
35.570000	 1771.862450	 1771.862450
35.580000	 1772.468200	 1772.468200
35.590000	 1773.074050	 1773.074050
35.600000	 1773.680000	 1773.680000
35.610000	 1774.286050	 1774.286050
35.620000	 1774.892200	 1774.892200
35.630000	 1775.498450	 1775.498450
35.640000	 1776.104800	 1776.104800
35.650000	 1776.711250	 1776.711250
35.660000	 1777.317800	 1777.317800
35.670000	 1777.924450	 1777.924450
35.680000	 1778.531200	 1778.531200
35.690000	 1779.138050	 1779.138050
35.700000	 1779.745000	 1779.745000
35.710000	 1780.352050	 1780.352050
35.720000	 1780.959200	 1780.959200
35.730000	 1781.566450	 1781.566450
35.740000	 1782.173800	 1782.173800
35.750000	 1782.781250	 1782.781250
35.760000	 1783.388800	 1783.388800
35.770000	 1783.996450	 1783.996450
35.780000	 1784.604200	 1784.604200
35.790000	 1785.212050	 1785.212050
35.800000	 1785.820000	 1785.820000
35.810000	 1786.428050	 1786.428050
35.820000	 1787.036200	 1787.036200
35.830000	 1787.644450	 1787.644450
35.840000	 1788.252800	 1788.252800
35.850000	 1788.861250	 1788.861250
35.860000	 1789.469800	 1789.469800
35.870000	 1790.078450	 1790.078450
35.880000	 1790.687200	 1790.687200
35.890000	 1791.296050	 1791.296050
35.900000	 1791.905000	 1791.905000
35.910000	 1792.514050	 1792.514050
35.920000	 1793.123200	 1793.123200
35.930000	 1793.732450	 1793.732450
35.940000	 1794.341800	 1794.341800
35.950000	 1794.951250	 1794.951250
35.960000	 1795.560800	 1795.560800
35.970000	 1796.170450	 1796.170450
35.980000	 1796.780200	 1796.780200
35.990000	 1797.390050	 1797.390050
36.000000	 1798.000000	 1798.000000
36.010000	 1798.610050	 1798.610050
36.020000	 1799.220200	 1799.220200
36.030000	 1799.830450	 1799.830450
36.040000	 1800.440800	 1800.440800
36.050000	 1801.051250	 1801.051250
36.060000	 1801.661800	 1801.661800
36.070000	 1802.272450	 1802.272450
36.080000	 1802.883200	 1802.883200
36.090000	 1803.494050	 1803.494050
36.100000	 1804.105000	 1804.105000
36.110000	 1804.716050	 1804.716050
36.120000	 1805.327200	 1805.327200
36.130000	 1805.938450	 1805.938450
36.140000	 1806.549800	 1806.549800
36.150000	 1807.161250	 1807.161250
36.160000	 1807.772800	 1807.772800
36.170000	 1808.384450	 1808.384450
36.180000	 1808.996200	 1808.996200
36.190000	 1809.608050	 1809.608050
36.200000	 1810.220000	 1810.220000
36.210000	 1810.832050	 1810.832050
36.220000	 1811.444200	 1811.444200
36.230000	 1812.056450	 1812.056450
36.240000	 1812.668800	 1812.668800
36.250000	 1813.281250	 1813.281250
36.260000	 1813.893800	 1813.893800
36.270000	 1814.506450	 1814.506450
36.280000	 1815.119200	 1815.119200
36.290000	 1815.732050	 1815.732050
36.300000	 1816.345000	 1816.345000
36.310000	 1816.958050	 1816.958050
36.320000	 1817.571200	 1817.571200
36.330000	 1818.184450	 1818.184450
36.340000	 1818.797800	 1818.797800
36.350000	 1819.411250	 1819.411250
36.360000	 1820.024800	 1820.024800
36.370000	 1820.638450	 1820.638450
36.380000	 1821.252200	 1821.252200
36.390000	 1821.866050	 1821.866050
36.400000	 1822.480000	 1822.480000
36.410000	 1823.094050	 1823.094050
36.420000	 1823.708200	 1823.708200
36.430000	 1824.322450	 1824.322450
36.440000	 1824.936800	 1824.936800
36.450000	 1825.551250	 1825.551250
36.460000	 1826.165800	 1826.165800
36.470000	 1826.780450	 1826.780450
36.480000	 1827.395200	 1827.395200
36.490000	 1828.010050	 1828.010050
36.500000	 1828.625000	 1828.625000
36.510000	 1829.240050	 1829.240050
36.520000	 1829.855200	 1829.855200
36.530000	 1830.470450	 1830.470450
36.540000	 1831.085800	 1831.085800
36.550000	 1831.701250	 1831.701250
36.560000	 1832.316800	 1832.316800
36.570000	 1832.932450	 1832.932450
36.580000	 1833.548200	 1833.548200
36.590000	 1834.164050	 1834.164050
36.600000	 1834.780000	 1834.780000
36.610000	 1835.396050	 1835.396050
36.620000	 1836.012200	 1836.012200
36.630000	 1836.628450	 1836.628450
36.640000	 1837.244800	 1837.244800
36.650000	 1837.861250	 1837.861250
36.660000	 1838.477800	 1838.477800
36.670000	 1839.094450	 1839.094450
36.680000	 1839.711200	 1839.711200
36.690000	 1840.328050	 1840.328050
36.700000	 1840.945000	 1840.945000
36.710000	 1841.562050	 1841.562050
36.720000	 1842.179200	 1842.179200
36.730000	 1842.796450	 1842.796450
36.740000	 1843.413800	 1843.413800
36.750000	 1844.031250	 1844.031250
36.760000	 1844.648800	 1844.648800
36.770000	 1845.266450	 1845.266450
36.780000	 1845.884200	 1845.884200
36.790000	 1846.502050	 1846.502050
36.800000	 1847.120000	 1847.120000
36.810000	 1847.738050	 1847.738050
36.820000	 1848.356200	 1848.356200
36.830000	 1848.974450	 1848.974450
36.840000	 1849.592800	 1849.592800
36.850000	 1850.211250	 1850.211250
36.860000	 1850.829800	 1850.829800
36.870000	 1851.448450	 1851.448450
36.880000	 1852.067200	 1852.067200
36.890000	 1852.686050	 1852.686050
36.900000	 1853.305000	 1853.305000
36.910000	 1853.924050	 1853.924050
36.920000	 1854.543200	 1854.543200
36.930000	 1855.162450	 1855.162450
36.940000	 1855.781800	 1855.781800
36.950000	 1856.401250	 1856.401250
36.960000	 1857.020800	 1857.020800
36.970000	 1857.640450	 1857.640450
36.980000	 1858.260200	 1858.260200
36.990000	 1858.880050	 1858.880050
37.000000	 1859.500000	 1859.500000
37.010000	 1860.120050	 1860.120050
37.020000	 1860.740200	 1860.740200
37.030000	 1861.360450	 1861.360450
37.040000	 1861.980800	 1861.980800
37.050000	 1862.601250	 1862.601250
37.060000	 1863.221800	 1863.221800
37.070000	 1863.842450	 1863.842450
37.080000	 1864.463200	 1864.463200
37.090000	 1865.084050	 1865.084050
37.100000	 1865.705000	 1865.705000
37.110000	 1866.326050	 1866.326050
37.120000	 1866.947200	 1866.947200
37.130000	 1867.568450	 1867.568450
37.140000	 1868.189800	 1868.189800
37.150000	 1868.811250	 1868.811250
37.160000	 1869.432800	 1869.432800
37.170000	 1870.054450	 1870.054450
37.180000	 1870.676200	 1870.676200
37.190000	 1871.298050	 1871.298050
37.200000	 1871.920000	 1871.920000
37.210000	 1872.542050	 1872.542050
37.220000	 1873.164200	 1873.164200
37.230000	 1873.786450	 1873.786450
37.240000	 1874.408800	 1874.408800
37.250000	 1875.031250	 1875.031250
37.260000	 1875.653800	 1875.653800
37.270000	 1876.276450	 1876.276450
37.280000	 1876.899200	 1876.899200
37.290000	 1877.522050	 1877.522050
37.300000	 1878.145000	 1878.145000
37.310000	 1878.768050	 1878.768050
37.320000	 1879.391200	 1879.391200
37.330000	 1880.014450	 1880.014450
37.340000	 1880.637800	 1880.637800
37.350000	 1881.261250	 1881.261250
37.360000	 1881.884800	 1881.884800
37.370000	 1882.508450	 1882.508450
37.380000	 1883.132200	 1883.132200
37.390000	 1883.756050	 1883.756050
37.400000	 1884.380000	 1884.380000
37.410000	 1885.004050	 1885.004050
37.420000	 1885.628200	 1885.628200
37.430000	 1886.252450	 1886.252450
37.440000	 1886.876800	 1886.876800
37.450000	 1887.501250	 1887.501250
37.460000	 1888.125800	 1888.125800
37.470000	 1888.750450	 1888.750450
37.480000	 1889.375200	 1889.375200
37.490000	 1890.000050	 1890.000050
37.500000	 1890.625000	 1890.625000
37.510000	 1891.250050	 1891.250050
37.520000	 1891.875200	 1891.875200
37.530000	 1892.500450	 1892.500450
37.540000	 1893.125800	 1893.125800
37.550000	 1893.751250	 1893.751250
37.560000	 1894.376800	 1894.376800
37.570000	 1895.002450	 1895.002450
37.580000	 1895.628200	 1895.628200
37.590000	 1896.254050	 1896.254050
37.600000	 1896.880000	 1896.880000
37.610000	 1897.506050	 1897.506050
37.620000	 1898.132200	 1898.132200
37.630000	 1898.758450	 1898.758450
37.640000	 1899.384800	 1899.384800
37.650000	 1900.011250	 1900.011250
37.660000	 1900.637800	 1900.637800
37.670000	 1901.264450	 1901.264450
37.680000	 1901.891200	 1901.891200
37.690000	 1902.518050	 1902.518050
37.700000	 1903.145000	 1903.145000
37.710000	 1903.772050	 1903.772050
37.720000	 1904.399200	 1904.399200
37.730000	 1905.026450	 1905.026450
37.740000	 1905.653800	 1905.653800
37.750000	 1906.281250	 1906.281250
37.760000	 1906.908800	 1906.908800
37.770000	 1907.536450	 1907.536450
37.780000	 1908.164200	 1908.164200
37.790000	 1908.792050	 1908.792050
37.800000	 1909.420000	 1909.420000
37.810000	 1910.048050	 1910.048050
37.820000	 1910.676200	 1910.676200
37.830000	 1911.304450	 1911.304450
37.840000	 1911.932800	 1911.932800
37.850000	 1912.561250	 1912.561250
37.860000	 1913.189800	 1913.189800
37.870000	 1913.818450	 1913.818450
37.880000	 1914.447200	 1914.447200
37.890000	 1915.076050	 1915.076050
37.900000	 1915.705000	 1915.705000
37.910000	 1916.334050	 1916.334050
37.920000	 1916.963200	 1916.963200
37.930000	 1917.592450	 1917.592450
37.940000	 1918.221800	 1918.221800
37.950000	 1918.851250	 1918.851250
37.960000	 1919.480800	 1919.480800
37.970000	 1920.110450	 1920.110450
37.980000	 1920.740200	 1920.740200
37.990000	 1921.370050	 1921.370050
38.000000	 1922.000000	 1922.000000
38.010000	 1922.630050	 1922.630050
38.020000	 1923.260200	 1923.260200
38.030000	 1923.890450	 1923.890450
38.040000	 1924.520800	 1924.520800
38.050000	 1925.151250	 1925.151250
38.060000	 1925.781800	 1925.781800
38.070000	 1926.412450	 1926.412450
38.080000	 1927.043200	 1927.043200
38.090000	 1927.674050	 1927.674050
38.100000	 1928.305000	 1928.305000
38.110000	 1928.936050	 1928.936050
38.120000	 1929.567200	 1929.567200
38.130000	 1930.198450	 1930.198450
38.140000	 1930.829800	 1930.829800
38.150000	 1931.461250	 1931.461250
38.160000	 1932.092800	 1932.092800
38.170000	 1932.724450	 1932.724450
38.180000	 1933.356200	 1933.356200
38.190000	 1933.988050	 1933.988050
38.200000	 1934.620000	 1934.620000
38.210000	 1935.252050	 1935.252050
38.220000	 1935.884200	 1935.884200
38.230000	 1936.516450	 1936.516450
38.240000	 1937.148800	 1937.148800
38.250000	 1937.781250	 1937.781250
38.260000	 1938.413800	 1938.413800
38.270000	 1939.046450	 1939.046450
38.280000	 1939.679200	 1939.679200
38.290000	 1940.312050	 1940.312050
38.300000	 1940.945000	 1940.945000
38.310000	 1941.578050	 1941.578050
38.320000	 1942.211200	 1942.211200
38.330000	 1942.844450	 1942.844450
38.340000	 1943.477800	 1943.477800
38.350000	 1944.111250	 1944.111250
38.360000	 1944.744800	 1944.744800
38.370000	 1945.378450	 1945.378450
38.380000	 1946.012200	 1946.012200
38.390000	 1946.646050	 1946.646050
38.400000	 1947.280000	 1947.280000
38.410000	 1947.914050	 1947.914050
38.420000	 1948.548200	 1948.548200
38.430000	 1949.182450	 1949.182450
38.440000	 1949.816800	 1949.816800
38.450000	 1950.451250	 1950.451250
38.460000	 1951.085800	 1951.085800
38.470000	 1951.720450	 1951.720450
38.480000	 1952.355200	 1952.355200
38.490000	 1952.990050	 1952.990050
38.500000	 1953.625000	 1953.625000
38.510000	 1954.260050	 1954.260050
38.520000	 1954.895200	 1954.895200
38.530000	 1955.530450	 1955.530450
38.540000	 1956.165800	 1956.165800
38.550000	 1956.801250	 1956.801250
38.560000	 1957.436800	 1957.436800
38.570000	 1958.072450	 1958.072450
38.580000	 1958.708200	 1958.708200
38.590000	 1959.344050	 1959.344050
38.600000	 1959.980000	 1959.980000
38.610000	 1960.616050	 1960.616050
38.620000	 1961.252200	 1961.252200
38.630000	 1961.888450	 1961.888450
38.640000	 1962.524800	 1962.524800
38.650000	 1963.161250	 1963.161250
38.660000	 1963.797800	 1963.797800
38.670000	 1964.434450	 1964.434450
38.680000	 1965.071200	 1965.071200
